record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat,passenger_id,passenger_gender,passenger_age,passenger_nationality,booking_datetime,sales_channel,payment_method,ticket_price,currency,ticket_price_usd_est,bags_total,bags_checked,fecha_dt
6992,FR,RYANAIR,FR6117,JFK,GUA,2025-10-26 13:08:00,,251,ON_TIME,0,B737,ECONOMY,20F,41452F10-9800-4FAD-BB0C-97820EB39DC6,M,39,CU,2025-08-10 22:18:00,AGENCIA,PUNTOS,79.47,USD,79.47,0,0,2025-10-26
7678,LA,LATAM,LA5421,BOG,MIA,2025-10-26 16:47:00,2025-10-26 21:08:00,253,ON_TIME,0,CRJ9,ECONOMY,36B,C28A80CB-1C93-410F-907C-065BDE25198D,M,43,,2025-09-27 00:26:00,AEROPUERTO,EFECTIVO,70.62,USD,70.62,0,0,2025-10-26
6999,UA,UNITED,UA8531,PTY,MIA,2025-10-26 21:09:00,2025-10-27 01:38:00,250,ON_TIME,0,B757,ECONOMY,40A,EA0118F4-9C67-452A-8F99-C350142836B5,M,39,PA,2025-07-12 20:19:00,APP,PUNTOS,71.17,USD,71.17,1,0,2025-10-26
5752,WN,SOUTHWEST,WN9399,LAX,MEX,2025-10-26 22:41:00,,154,ON_TIME,0,A320,ECONOMY,34F,809A0FA5-D26F-46BB-9AF8-3D096CCC1EAD,F,41,MX,2025-08-21 11:33:00,AEROPUERTO,TRANSFERENCIA,126.56,USD,126.56,3,2,2025-10-26
3079,AV,AVIANCA,AV4950,HAV,SAP,2025-10-26 23:03:00,2025-10-27 02:12:00,198,ON_TIME,0,B737,BUSINESS,8B,018B5A11-10CD-421B-ADD7-2A0727DB5609,M,31,PA,,CALL_CENTER,PAYPAL,129.95,USD,129.95,2,1,2025-10-26
4530,AV,AVIANCA,AV3821,GUA,MIA,2025-10-27 00:41:00,2025-10-27 02:31:00,102,ON_TIME,0,B757,ECONOMY,27F,FF43B765-511D-49E9-8D60-F3E35DE864A9,M,14,GT,2025-09-08 06:17:00,CALL_CENTER,TARJETA,121.89,USD,121.89,0,0,2025-10-27
212,DL,DELTA,DL1197,MAD,SAP,2025-10-27 03:17:00,2025-10-27 05:50:00,150,DIVERTED,0,B739,ECONOMY,37B,55C77747-F92C-4868-940A-35C5A587D5AB,M,30,MX,2025-10-22 18:01:00,APP,PUNTOS,114.44,USD,114.44,1,0,2025-10-27
9741,B6,JETBLUE,B65258,CUN,PTY,2025-10-27 04:51:00,2025-10-27 08:15:00,179,ON_TIME,0,B777,ECONOMY,18B,DB6C5B19-9058-4654-B89B-5F9F12EE131A,F,10,MX,2025-09-23 00:37:00,AGENCIA,TARJETA,74.21,USD,74.21,1,0,2025-10-27
8417,DL,DELTA,DL7159,LIM,LAX,2025-10-27 05:14:00,2025-10-27 11:04:00,326,ON_TIME,0,B738,ECONOMY,17E,E451873C-8E3A-402A-ABF1-0E2C059EA049,F,42,HN,2025-08-09 21:55:00,AGENCIA,TRANSFERENCIA,61.49,MXN,3.57,1,0,2025-10-27
848,LA,LATAM,LA6348,GUA,MIA,2025-10-27 05:18:00,2025-10-27 09:05:00,219,ON_TIME,0,B777,ECONOMY,35E,EC81F677-0872-4489-955D-5C55E7DA510D,F,35,ES,,WEB,TARJETA,160.55,USD,160.55,1,0,2025-10-27
9158,DL,DELTA,DL5738,SAP,GUA,2025-10-27 07:40:00,2025-10-27 11:57:00,47,DELAYED,206,E190,ECONOMY,28F,43BDBB48-E596-418D-AC2D-3362A6D5F6EB,M,41,HN,2025-07-16 05:05:00,WEB,TRANSFERENCIA,62.6,EUR,68.23,1,0,2025-10-27
6047,BA,BRITISH AIRWAYS,BA2834,HAV,MAD,2025-10-27 09:02:00,,213,ON_TIME,0,B787,ECONOMY,19C,4B52A077-EF45-4F9E-996A-A43B81E06BF6,M,33,US,2025-09-26 14:11:00,WEB,PAYPAL,73.03,GTQ,9.35,0,0,2025-10-27
5244,IB,IBERIA,IB8123,BOG,CUN,2025-10-27 09:29:00,,276,ON_TIME,0,B739,PREMIUM_ECONOMY,13F,CC80EC72-B8C7-4104-A17C-5CC3CA247C3F,M,30,SV,,WEB,TRANSFERENCIA,153.99,USD,153.99,3,2,2025-10-27
263,B6,JETBLUE,B67804,HAV,JFK,2025-10-27 11:57:00,2025-10-27 19:10:00,411,ON_TIME,0,E190,ECONOMY,18C,C0B4B9D1-B82A-4709-8A61-11EA1560EE54,X,24,PA,2025-10-04 21:50:00,CALL_CENTER,PUNTOS,43.31,USD,43.31,1,0,2025-10-27
1731,DL,DELTA,DL3569,JFK,CUN,2025-10-27 12:39:00,2025-10-27 13:19:00,46,ON_TIME,0,B787,BUSINESS,6D,55F76F7C-9D81-4316-9F49-13FAF0BC76D7,M,56,GT,,AEROPUERTO,TRANSFERENCIA,348.11,GTQ,44.56,2,1,2025-10-27
7783,AA,AMERICAN AIRLINES,AA9972,SAL,MIA,2025-10-27 13:43:00,2025-10-27 16:29:00,148,ON_TIME,0,B737,PREMIUM_ECONOMY,15C,4FB0A8CF-D4AE-477D-9DFC-7EB1EEC9872A,F,59,CR,2025-10-25 10:13:00,APP,TARJETA,121.54,MXN,7.05,2,1,2025-10-27
4704,AA,AMERICAN AIRLINES,AA3383,GUA,PTY,2025-10-27 19:20:00,2025-10-27 20:24:00,63,ON_TIME,0,B737,ECONOMY,31B,7E7EB022-B0B4-4DD3-8E90-9CCC9003F452,M,18,CU,2025-07-14 22:14:00,APP,TARJETA,70.15,EUR,76.46,1,0,2025-10-27
2052,BA,BRITISH AIRWAYS,BA7596,SAL,MEX,2025-10-28 02:09:00,,189,ON_TIME,0,A321,ECONOMY,26A,6B322F3A-DCB5-4952-90BC-4D96DDAAD6DC,X,51,PE,2025-10-21 00:29:00,APP,EFECTIVO,111.07,USD,111.07,1,0,2025-10-28
8480,AM,AEROMEXICO,AM1457,MIA,LAX,2025-10-28 03:50:00,2025-10-28 08:47:00,283,ON_TIME,0,A319,PREMIUM_ECONOMY,13F,5EAD6CA6-8565-41B7-A203-824FBBFB69C4,F,8,US,2025-09-04 14:05:00,WEB,PAYPAL,"147,16",MXN,8.54,1,0,2025-10-28
3617,BA,BRITISH AIRWAYS,BA4800,MAD,LIM,2025-10-28 10:09:00,,175,DELAYED,113,B738,PREMIUM_ECONOMY,12E,EDFC1AD8-A346-4DB4-A694-7E868F78C367,M,37,PA,2025-10-23 08:16:00,CALL_CENTER,EFECTIVO,141.8,USD,141.8,1,0,2025-10-28
619,WN,SOUTHWEST,WN0576,SAP,HAV,2025-10-28 13:56:00,2025-10-28 17:25:00,187,ON_TIME,0,B787,ECONOMY,26C,32ADD73C-03C2-4E81-A254-1E2866DE178F,F,55,US,2025-07-13 03:22:00,CALL_CENTER,EFECTIVO,67.1,MXN,3.89,0,0,2025-10-28
284,FR,RYANAIR,FR6595,HAV,LIM,2025-10-28 14:24:00,2025-10-28 18:30:00,247,ON_TIME,0,CRJ9,ECONOMY,29C,F390BFC9-5F1C-45FB-820F-06C885BAF05E,F,7,SV,2025-08-25 08:55:00,APP,EFECTIVO,57.24,USD,57.24,1,0,2025-10-28
4557,AA,AMERICAN AIRLINES,AA4907,SAL,MEX,2025-10-28 18:44:00,2025-10-28 23:24:00,272,ON_TIME,0,B757,BUSINESS,7A,83578FAA-8AB8-40C7-A714-A63095114D03,F,47,CU,2025-08-31 14:59:00,AEROPUERTO,TARJETA,160.01,USD,160.01,1,0,2025-10-28
4951,LA,LATAM,LA2710,LIM,SAL,2025-10-28 18:46:00,,387,ON_TIME,0,E190,PREMIUM_ECONOMY,15A,56B5FCAE-80AE-4B58-ADB0-87EB34B40B7E,M,46,HN,2025-07-08 22:44:00,APP,PAYPAL,125.16,USD,125.16,1,0,2025-10-28
3352,LA,LATAM,LA9684,JFK,BOG,2025-10-28 18:53:00,,,CANCELLED,0,B739,ECONOMY,,FD075D4A-C191-4400-BA89-E48E56A7F116,M,5,MX,,AEROPUERTO,TRANSFERENCIA,49.9,USD,49.9,2,1,2025-10-28
6893,AA,AMERICAN AIRLINES,AA9153,BCN,CUN,2025-10-28 23:08:00,,416,DELAYED,183,B737,ECONOMY,27E,8CC8F455-1E33-4733-8743-BF2427B75606,X,25,PA,2025-08-28 07:24:00,AGENCIA,EFECTIVO,119.63,USD,119.63,0,0,2025-10-28
3201,AM,AEROMEXICO,AM4631,HAV,SAP,2025-10-29 02:34:00,2025-10-29 08:31:00,353,ON_TIME,0,B777,ECONOMY,17A,2E021447-7BFE-4CF5-AA06-FA249B5728F5,F,38,US,2025-07-10 15:05:00,AGENCIA,PAYPAL,61.26,USD,61.26,2,1,2025-10-29
2466,FR,RYANAIR,FR3082,JFK,PTY,2025-10-29 02:44:00,2025-10-29 04:08:00,91,ON_TIME,0,B738,PREMIUM_ECONOMY,11F,4EF5D7B3-2A0A-4171-B66C-C0374C3B55C5,M,48,CU,2025-10-22 23:57:00,AGENCIA,PAYPAL,51.07,USD,51.07,1,0,2025-10-29
525,B6,JETBLUE,B66663,HAV,BCN,2025-10-29 04:47:00,2025-10-29 11:24:00,382,ON_TIME,0,A320,ECONOMY,44E,6AFE067C-84FB-49E4-94B4-48921E4908C1,F,53,ES,2025-07-13 09:23:00,CALL_CENTER,PUNTOS,132.03,USD,132.03,1,0,2025-10-29
6731,B6,JETBLUE,B63832,BOG,SJO,2025-10-29 04:54:00,,350,DELAYED,31,B767,ECONOMY,19F,D813721E-E5DB-4D04-8F49-510FA4E99FCA,F,28,ES,,WEB,TRANSFERENCIA,87.46,GTQ,11.19,0,0,2025-10-29
6956,UA,UNITED,UA5677,HAV,GUA,2025-10-29 05:30:00,,243,DELAYED,163,B767,ECONOMY,34E,2AF82428-F7E3-48DF-82DA-773DCC5EA34F,M,22,CO,2025-09-26 01:10:00,APP,PUNTOS,133.74,USD,133.74,1,0,2025-10-29
8266,B6,JETBLUE,B69208,LIM,LAX,2025-10-29 16:00:00,2025-10-29 22:01:00,206,DELAYED,149,B739,ECONOMY,21F,F8A60481-C795-4518-95B2-E19974BBCDE6,M,36,SV,2025-09-24 15:27:00,CALL_CENTER,TRANSFERENCIA,127.57,EUR,139.05,1,0,2025-10-29
7616,DL,DELTA,DL7141,SAL,LIM,2025-10-29 17:16:00,2025-10-29 23:38:00,241,DELAYED,145,B777,ECONOMY,33A,AEA86325-FEAD-4329-9080-9A6A1EB2F3B3,M,34,SV,2025-07-05 04:13:00,AGENCIA,TARJETA,73.2,USD,73.2,2,1,2025-10-29
1767,LA,LATAM,LA5330,SAP,MAD,2025-10-29 21:26:00,2025-10-30 01:22:00,225,ON_TIME,0,B739,ECONOMY,43F,7DB65E39-6C8B-4A6A-9C46-6E6EBE301A91,F,32,MX,2025-10-27 00:52:00,WEB,TRANSFERENCIA,52.79,USD,52.79,2,1,2025-10-29
1075,LA,LATAM,LA7442,BOG,BCN,2025-10-29 23:40:00,2025-10-30 03:27:00,230,ON_TIME,0,A321,ECONOMY,22D,74CD442B-0804-4A98-BB31-089AAC0531EF,F,32,CR,2025-07-07 22:35:00,WEB,EFECTIVO,45.83,GTQ,5.87,2,1,2025-10-29
1701,B6,JETBLUE,B66256,SJO,MIA,2025-10-30 05:09:00,2025-10-30 09:47:00,276,ON_TIME,0,B777,ECONOMY,32C,DD7616C2-2BBA-42CF-9402-51C649364438,M,40,US,2025-07-20 14:16:00,AGENCIA,EFECTIVO,99.43,USD,99.43,0,0,2025-10-30
6483,B6,JETBLUE,B65931,MEX,GUA,2025-10-30 05:27:00,2025-10-30 10:07:00,259,ON_TIME,0,B737,ECONOMY,31B,D8B6685C-2D08-4ABB-AD0D-1D1C4DF94A49,M,15,MX,2025-09-17 06:07:00,WEB,PUNTOS,65.45,USD,65.45,1,0,2025-10-30
5398,B6,JETBLUE,B65785,MIA,HAV,2025-10-30 07:49:00,,181,ON_TIME,0,A321,ECONOMY,21E,D8837501-C818-4D90-A85B-4423CD5F39B9,F,45,PE,2025-10-06 19:35:00,AEROPUERTO,TARJETA,73.9,GTQ,9.46,1,0,2025-10-30
8615,AV,AVIANCA,AV5112,CUN,BCN,2025-10-30 09:46:00,2025-10-30 13:47:00,241,ON_TIME,0,E190,ECONOMY,33F,76A92FC2-7BEA-4360-ACAC-0D6680D75163,M,31,CR,2025-07-06 18:50:00,CALL_CENTER,PUNTOS,"120,25",USD,120.25,1,0,2025-10-30
6205,AV,AVIANCA,AV4163,MIA,MAD,2025-10-30 12:42:00,2025-10-30 15:56:00,178,ON_TIME,0,A320,ECONOMY,28F,636C74C9-031C-40C4-9711-3B0479047618,F,23,SV,,AGENCIA,TRANSFERENCIA,42.38,USD,42.38,2,1,2025-10-30
9219,WN,SOUTHWEST,WN8560,SAL,BOG,2025-10-30 14:22:00,2025-10-30 20:41:00,373,ON_TIME,0,B767,ECONOMY,42D,18678BEA-5C96-47EE-B060-CB4C1E2A566E,F,36,CO,2025-08-22 01:03:00,WEB,EFECTIVO,67.46,USD,67.46,1,0,2025-10-30
5339,AA,AMERICAN AIRLINES,AA9508,LAX,SAL,2025-10-30 20:27:00,,398,ON_TIME,0,B739,ECONOMY,28F,BA9548E2-9E4D-4C7F-AC0D-4365915A3D2D,M,48,CU,2025-09-27 07:58:00,AGENCIA,PAYPAL,86.68,USD,86.68,3,2,2025-10-30
7731,IB,IBERIA,IB6520,MEX,SAL,2025-10-30 22:33:00,2025-10-30 23:28:00,45,ON_TIME,0,A319,ECONOMY,31E,8CE5473E-A013-4E33-8E1B-D1339E00004A,M,13,MX,2025-10-01 14:38:00,AEROPUERTO,PAYPAL,106.87,USD,106.87,1,0,2025-10-30
2480,AA,AMERICAN AIRLINES,AA3693,SAL,PTY,2025-10-31 03:25:00,,166,ON_TIME,0,A321,ECONOMY,32E,2EB9BD4B-FDB1-40F9-A10F-1B46E775A67B,F,33,GT,2025-11-09 11:47:00,CALL_CENTER,EFECTIVO,97.13,USD,97.13,1,0,2025-10-31
5893,CM,COPA AIRLINES,CM1785,SJO,MIA,2025-10-31 03:38:00,2025-10-31 09:19:00,147,DELAYED,198,B738,ECONOMY,39F,FB76B812-B5BA-4A96-BBB5-4C262B99753E,F,19,GT,,WEB,PAYPAL,88.33,USD,88.33,1,0,2025-10-31
2283,BA,BRITISH AIRWAYS,BA0977,BOG,HAV,2025-10-31 04:23:00,2025-10-31 11:23:00,419,ON_TIME,0,E190,ECONOMY,21E,AB53E15A-D5E4-48AB-9923-2E7450218138,M,44,ES,2025-09-07 14:21:00,AGENCIA,TRANSFERENCIA,66.7,MXN,3.87,1,0,2025-10-31
9922,BA,BRITISH AIRWAYS,BA5718,LAX,BCN,2025-10-31 06:17:00,2025-10-31 07:20:00,72,ON_TIME,0,E190,BUSINESS,7B,98FCFBF5-4AC9-40EC-95F8-4DF34723B736,F,46,US,2025-10-23 19:55:00,CALL_CENTER,PUNTOS,91.81,EUR,100.07,1,0,2025-10-31
7384,AA,AMERICAN AIRLINES,AA7603,PTY,CUN,2025-10-31 09:11:00,,182,ON_TIME,0,B738,BUSINESS,8A,2A5DAC31-7A35-405E-A4C2-0BCC78C96384,M,36,MX,2025-07-31 04:36:00,AGENCIA,PAYPAL,359,USD,359.0,1,0,2025-10-31
8156,WN,SOUTHWEST,WN3797,SJO,MAD,2025-10-31 15:06:00,2025-10-31 17:08:00,119,ON_TIME,0,B777,ECONOMY,36A,BBFB85BF-34D3-4094-9D4E-D0E66F65A125,M,36,CO,2025-10-12 23:24:00,APP,TRANSFERENCIA,43.81,USD,43.81,1,0,2025-10-31
547,UA,UNITED,UA9718,HAV,SAP,2025-10-31 16:28:00,,270,DELAYED,44,B757,ECONOMY,17D,AA44215B-329B-4DF3-B248-3296C9B81B14,F,43,CR,2025-09-19 19:28:00,WEB,PAYPAL,82.95,USD,82.95,2,1,2025-10-31
7834,AM,AEROMEXICO,AM5043,SJO,MIA,2025-10-31 16:41:00,2025-10-31 19:14:00,129,ON_TIME,0,B737,ECONOMY,38E,691205C7-BB7B-42E7-8443-EEB0E36A4C2A,F,43,CU,2025-11-09 09:37:00,AGENCIA,PAYPAL,38.97,EUR,42.48,1,0,2025-10-31
4611,UA,UNITED,UA1533,MAD,MIA,2025-10-31 21:49:00,2025-01-11 04:18:00,393,ON_TIME,0,B738,ECONOMY,21F,43B53AE9-ADC9-49F4-BEAE-A67769B0C735,F,37,CR,2025-10-11 02:41:00,AEROPUERTO,PUNTOS,76.25,GTQ,9.76,1,0,2025-10-31
5519,CM,COPA AIRLINES,CM1418,SAP,MIA,2025-11-01 00:13:00,2025-11-01 03:16:00,170,ON_TIME,0,B757,ECONOMY,24D,B1EBCC8A-33DF-490A-82B1-05808A5A3983,M,32,PA,,WEB,EFECTIVO,94.78,USD,94.78,1,0,2025-11-01
8433,BA,BRITISH AIRWAYS,BA3439,HAV,SAP,2025-11-01 01:17:00,,,CANCELLED,0,B737,BUSINESS,,B2F263C9-B720-4034-BC3C-DF9115A99B54,F,26,ES,2024-10-18 23:37:00,AEROPUERTO,EFECTIVO,220.68,EUR,240.54,0,0,2025-11-01
5326,DL,DELTA,DL9578,MEX,LAX,2025-11-01 11:02:00,2025-01-11 15:53:00,297,ON_TIME,0,B767,ECONOMY,25A,8DF4EE07-44F6-4880-A154-B26A2C2DCF18,M,31,ES,2024-11-16 23:00:00,CALL_CENTER,EFECTIVO,"88,43",USD,88.43,1,0,2025-11-01
4355,WN,SOUTHWEST,WN3628,CUN,MEX,2025-11-01 11:06:00,2025-11-01 12:29:00,73,ON_TIME,0,B787,ECONOMY,36D,703C6993-4A62-4755-8285-B13D08071CFE,M,52,GT,2025-08-23 02:56:00,CALL_CENTER,PAYPAL,59.98,USD,59.98,0,0,2025-11-01
6182,AA,AMERICAN AIRLINES,AA4358,PTY,GUA,2025-11-01 11:32:00,2025-11-01 14:12:00,148,DIVERTED,0,A319,ECONOMY,38C,D35DC0A8-2DB7-48B9-90CC-50C713C3C12B,M,40,HN,2025-08-24 22:27:00,APP,EFECTIVO,68.54,USD,68.54,3,2,2025-11-01
3208,AV,AVIANCA,AV8516,LAX,MEX,2025-11-01 13:59:00,,,CANCELLED,0,B738,ECONOMY,,5D495E6E-56A6-4293-B0D5-E2EEBE287F1E,M,38,ES,2025-08-07 07:39:00,CALL_CENTER,PAYPAL,64.2,USD,64.2,1,0,2025-11-01
5257,AV,AVIANCA,AV0404,MIA,SAP,2025-11-01 14:17:00,2025-11-01 18:30:00,188,DELAYED,59,B787,ECONOMY,31C,0C0AEE82-D81D-443C-8F82-6F8159902FD7,F,32,CO,2025-07-25 17:13:00,AGENCIA,TRANSFERENCIA,"49,69",USD,49.69,1,0,2025-11-01
5684,B6,JETBLUE,B63827,SAP,SAL,2025-11-01 14:44:00,2025-01-11 18:33:00,230,ON_TIME,0,B757,ECONOMY,32C,B5996296-16A5-4D26-9918-0A0F36013B77,F,28,MX,2025-10-20 11:26:00,AEROPUERTO,PUNTOS,148.63,MXN,8.62,1,0,2025-11-01
989,CM,COPA AIRLINES,CM7898,JFK,BOG,2025-11-01 17:26:00,2025-11-01 20:46:00,208,ON_TIME,0,B777,ECONOMY,16C,D4288AA5-33D3-4FA9-BE29-DBEDFDA5F331,M,48,MX,2025-08-15 21:26:00,AEROPUERTO,TRANSFERENCIA,113.48,GTQ,14.53,2,1,2025-11-01
9366,UA,UNITED,UA8494,LIM,BCN,2025-11-01 17:39:00,2025-11-01 20:13:00,154,ON_TIME,0,A319,BUSINESS,4C,AC0FE48F-9E22-41EF-AA25-EA64890F1837,F,49,PA,2025-08-21 23:55:00,CALL_CENTER,PAYPAL,130.57,USD,130.57,0,0,2025-11-01
7258,BA,BRITISH AIRWAYS,BA0880,LIM,SAL,2025-11-01 19:35:00,,,CANCELLED,0,A320,PREMIUM_ECONOMY,,AA7A865A-A9DC-43FC-9E22-6A2165038E8C,F,31,PA,2024-12-25 21:07:00,CALL_CENTER,EFECTIVO,126.59,USD,126.59,3,2,2025-11-01
5910,B6,JETBLUE,B62481,GUA,MAD,2025-11-01 20:42:00,2025-11-02 01:15:00,177,DELAYED,92,B738,ECONOMY,24A,43BE9DD7-458E-4A4A-B15F-F7E8C1E156DD,M,35,HN,2025-08-27 04:46:00,WEB,EFECTIVO,102.7,GTQ,13.15,1,0,2025-11-01
9661,BA,BRITISH AIRWAYS,BA6989,PTY,MEX,2025-11-01 23:10:00,2025-01-12 01:58:00,151,ON_TIME,0,B787,ECONOMY,37A,532E0F21-2715-48CD-B99C-23C208FFFDA8,M,49,CU,2024-12-28 14:07:00,WEB,TARJETA,78.01,MXN,4.52,1,0,2025-11-01
6938,WN,SOUTHWEST,WN2279,JFK,SJO,2025-11-02 00:32:00,,,CANCELLED,0,CRJ9,ECONOMY,,846E9A87-DF46-42E5-9456-66D2392C02B0,F,,PE,2025-09-04 04:28:00,AGENCIA,EFECTIVO,74.82,MXN,4.34,1,0,2025-11-02
9181,B6,JETBLUE,B67385,SJO,MEX,2025-11-02 02:11:00,2025-11-02 04:42:00,152,ON_TIME,0,B737,ECONOMY,31C,C51944D2-3E14-4B05-BEEB-BF571211A27A,F,50,SV,2025-02-04 17:06:00,CALL_CENTER,PAYPAL,72.4,USD,72.4,2,1,2025-11-02
9816,WN,SOUTHWEST,WN7521,GUA,LIM,2025-11-02 09:09:00,2025-11-02 10:35:00,95,ON_TIME,0,A320,ECONOMY,41C,D518F369-B77E-41CB-B73C-7D8B04BBD2D8,F,33,CU,2025-07-26 17:59:00,APP,EFECTIVO,"161,00",USD,161.0,1,0,2025-11-02
5259,FR,RYANAIR,FR1175,BCN,LIM,2025-11-02 09:33:00,2025-11-02 12:30:00,160,ON_TIME,0,A321,PREMIUM_ECONOMY,14F,D55AB292-A545-426B-A04A-6503791294E3,M,19,GT,2025-10-12 23:26:00,AGENCIA,PAYPAL,171.65,USD,171.65,3,2,2025-11-02
7197,AA,AMERICAN AIRLINES,AA8006,SJO,BCN,2025-11-02 13:45:00,,,CANCELLED,0,B739,ECONOMY,,46A6572E-F314-478E-B001-8B618A32BCAA,M,26,PA,2025-08-17 12:04:00,AGENCIA,PAYPAL,85.49,EUR,93.18,1,0,2025-11-02
7641,WN,SOUTHWEST,WN5880,BCN,PTY,2025-11-02 15:36:00,2025-11-02 17:32:00,92,ON_TIME,0,B787,ECONOMY,21F,54B3A778-FAE8-4D03-B880-85174294F54C,F,37,SV,2024-10-14 16:54:00,AGENCIA,PAYPAL,58.23,GTQ,7.45,1,0,2025-11-02
3429,BA,BRITISH AIRWAYS,BA2414,GUA,LIM,2025-11-02 16:09:00,2025-11-03 00:26:00,412,DELAYED,78,A320,ECONOMY,38D,56ABD703-61AD-4D15-A18D-E13D6D8964C4,X,35,PA,2025-07-05 08:30:00,AGENCIA,TARJETA,73.52,MXN,4.26,2,1,2025-11-02
2825,BA,BRITISH AIRWAYS,BA9158,JFK,LIM,2025-11-02 17:48:00,2025-02-11 22:55:00,315,ON_TIME,0,B737,ECONOMY,37F,2B3B12EF-0F52-4BEA-A0FB-8BC546FB95ED,M,52,ES,2025-01-22 23:44:00,AEROPUERTO,TRANSFERENCIA,113.13,USD,113.13,1,0,2025-11-02
5056,AM,AEROMEXICO,AM9052,GUA,MAD,2025-11-02 19:13:00,2025-11-03 01:51:00,404,ON_TIME,0,B739,ECONOMY,31F,A8D35C6F-2B1F-44A4-8D06-2882C2BE00DC,M,24,HN,2025-07-26 10:44:00,AGENCIA,EFECTIVO,156.41,USD,156.41,1,0,2025-11-02
8686,AV,AVIANCA,AV7633,MAD,PTY,2025-11-02 20:10:00,2025-11-02 23:07:00,180,ON_TIME,0,A319,ECONOMY,44C,26CE5532-D05A-4103-8C57-3A2B39F292D4,F,28,US,2025-07-25 08:39:00,AEROPUERTO,TARJETA,112.82,MXN,6.54,1,0,2025-11-02
3306,UA,UNITED,UA9777,HAV,LIM,2025-11-02 20:10:00,2025-11-03 01:31:00,249,DELAYED,48,B739,ECONOMY,32E,CB031265-D9B7-4E34-B3F2-8207D04F4BE1,F,42,HN,2025-10-08 14:17:00,CALL_CENTER,PUNTOS,114.08,USD,114.08,1,0,2025-11-02
2445,DL,DELTA,DL5034,SAL,SAP,2025-11-02 20:20:00,2025-11-02 23:51:00,213,ON_TIME,0,B737,ECONOMY,34D,CEB6799B-DC14-4E75-998A-FFE7CFF6946E,F,36,PA,,AEROPUERTO,TRANSFERENCIA,101.76,MXN,5.9,1,0,2025-11-02
2179,AA,AMERICAN AIRLINES,AA6748,LAX,MEX,2025-11-02 20:27:00,2025-02-12 00:09:00,198,ON_TIME,0,A319,ECONOMY,37C,E5556ECD-199D-4A4D-823C-C90D2D1CBFEE,M,36,SV,,APP,EFECTIVO,72.72,USD,72.72,3,2,2025-11-02
2605,LA,LATAM,LA8385,JFK,SJO,2025-11-02 21:20:00,2025-02-12 03:49:00,386,ON_TIME,0,B767,ECONOMY,38F,86EDA07C-C8BE-4EDA-8BAA-FE9673EC1BCE,F,20,SV,2024-10-21 23:13:00,APP,PUNTOS,83.25,USD,83.25,1,0,2025-11-02
7046,AA,AMERICAN AIRLINES,AA3430,LAX,SJO,2025-11-02 22:42:00,2025-11-03 04:16:00,329,ON_TIME,0,B737,ECONOMY,36C,052BB6BF-BFEA-4479-8205-9149E80DB430,F,33,PA,2025-08-14 17:59:00,AGENCIA,TARJETA,74.08,USD,74.08,2,1,2025-11-02
9431,BA,BRITISH AIRWAYS,BA7828,JFK,MIA,2025-11-02 23:37:00,2025-12-02 03:59:00,265,ON_TIME,0,A321,ECONOMY,36E,DA491548-3EA5-46F6-9697-C4251033D9F0,F,33,GT,2025-01-30 21:28:00,CALL_CENTER,EFECTIVO,118.44,MXN,6.87,1,0,2025-11-02
7807,IB,IBERIA,IB8105,JFK,MEX,2025-11-02 23:40:00,2025-02-12 03:23:00,220,ON_TIME,0,B737,ECONOMY,17C,F8ED27F0-C742-4B0E-9AD9-A780DE753FCC,M,50,CU,2024-12-08 18:56:00,AGENCIA,PUNTOS,94.61,MXN,5.49,2,1,2025-11-02
313,IB,IBERIA,IB6723,JFK,MEX,2025-11-02 23:43:00,2025-12-02 08:13:00,302,DELAYED,208,A319,ECONOMY,25F,2203A434-459D-4EBD-AB26-2EF491FD6683,M,54,CO,2024-12-03 15:01:00,CALL_CENTER,TRANSFERENCIA,68.11,USD,68.11,0,0,2025-11-02
6777,BA,BRITISH AIRWAYS,BA4664,LIM,PTY,2025-11-02 23:49:00,2025-12-02 01:37:00,61,DELAYED,52,B738,ECONOMY,33A,1B4D8E54-2DBC-4523-A0B4-3A195CA7391D,M,27,PA,2024-11-14 07:50:00,APP,TARJETA,106.32,MXN,6.17,0,0,2025-11-02
8587,B6,JETBLUE,B69900,LIM,LAX,2025-11-03 00:33:00,2025-03-11 01:56:00,64,ON_TIME,0,B739,BUSINESS,9F,C754182E-4E15-42F6-9ED7-6EF14B94382A,M,18,GT,2025-01-13 13:11:00,AEROPUERTO,PUNTOS,122.1,MXN,7.08,0,0,2025-11-03
3982,FR,RYANAIR,FR2481,SJO,JFK,2025-11-03 02:19:00,2025-03-11 10:14:00,259,DELAYED,199,B777,ECONOMY,38A,EDF97FE7-510D-4BD9-85DF-48CFB7F661E1,M,23,CU,2025-08-23 00:50:00,AEROPUERTO,EFECTIVO,105.36,USD,105.36,1,0,2025-11-03
8609,LA,LATAM,LA6408,MAD,MIA,2025-11-03 06:37:00,2025-11-03 07:42:00,66,ON_TIME,0,A319,PREMIUM_ECONOMY,12E,2D4B197F-1320-46F8-AABC-C8CEA36311C7,F,36,MX,2025-07-31 02:24:00,APP,PUNTOS,139.36,USD,139.36,2,1,2025-11-03
